objectid,name,code,num,age,acode,sliprate,slipcode,slipsense,dipdirecti,slipdirect,fcode,ftype,mappedscal,secondarys,slipsense_,fault_id,section_id,azimuth,cooperator,length,CFM_URL,FACODE,URL_OLD
1471,unnamed faults north of Coyote Wash,0,312,"<15,000",2,Unknown,0,,,,1,Well constrained,100,,4,312,,35,,27.98784920000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=312&section_id=,12,
1472,unnamed faults north of Coyote Wash,154,312,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,312,,40,,4.45346439000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=312&section_id=,15,
1474,unnamed faults offshore,0,,"<130,000",3,Unknown,0,,,,2,Moderately constrained,100,,4,,,153,,20.52849297000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,23,
1475,Little Lake fault zone,122,,"<15,000",2,1-5,2,,,,1,Well constrained,100,,4,,,138,,1.12615494000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,12,
1476,unnamed faults on west side Slate Range,154,468,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,468,,344,,31.55275365000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=468&section_id=,15,
1477,unnamed faults south and east of Truckee,0,214,"<130,000",3,Unknown,0,,,,2,Moderately constrained,100,,4,214,,359,,5.14943983000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=214&section_id=,23,
4303,"Warner Valley faults, Coleman Valley section",154,827c,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,827,c,277,U.S. Geological Survey,21.77712854000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=827&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=827c
1485,Kealakekua fault system,334,2603,"<130,000",3,<0.2,4,N,West,,3,Inferred,250,,1,2603,,358,none,47.59680764000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2603&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2603
1806,"Morgan fault, central section",154,2353b,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2353,b,198,Utah Geological Survey,3.35871483000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2353&section_id=b,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2353b
1478,Kawich-Hot Creek Ranges fault zone,133,1355,"<130,000",3,0.2-1,3,N,East,,1,Well constrained,50,,1,1355,,12,"Piedmont Geosciences, Inc.",88.39887498000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1355&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1355
1479,Kawich-Hot Creek Ranges fault zone,133,1355,"<130,000",3,0.2-1,3,N,North,,1,Well constrained,250,,1,1355,,288,"Piedmont Geosciences, Inc.",4.39253324000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1355&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1355
1480,Kawich-Hot Creek Ranges fault zone,133,1355,"<130,000",3,0.2-1,3,N,Northwest,,1,Well constrained,250,,1,1355,,25,"Piedmont Geosciences, Inc.",7.44781580000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1355&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1355
1481,Kawich-Hot Creek Ranges fault zone,133,1355,"<130,000",3,0.2-1,3,N,South,,1,Well constrained,250,,1,1355,,342,"Piedmont Geosciences, Inc.",7.05618767000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1355&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1355
1482,Last Chance Range fault,144,1113,"<750,000",4,<0.2,4,N,West,,1,Well constrained,250,,1,1113,,11,U.S. Geological Survey,1.62979012000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1113&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1113
1483,Little Lake fault zone,122,,"<15,000",2,1-5,2,,,,1,Well constrained,100,,4,,,251,,2.25787147000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,12,
1484,Kawich-Hot Creek Ranges fault zone,233,1355,"<130,000",3,0.2-1,3,N,Unspecified,,2,Moderately constrained,100,,1,1355,,14,"Piedmont Geosciences, Inc.",61.98248899000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1355&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1355
1486,"La Jencia fault, southern section",124,2109b,"<15,000",2,<0.2,4,N,Northeast,,1,Well constrained,250,,1,2109,b,315,U.S. Geological Survey,11.37284547000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=b,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109b
1488,"Kilaeua Volcano, Kilaeua's caldera",111,2608a,<150,1,>5,1,N,Various,,1,Well constrained,250,,1,2608,a,350,none,33.54942178000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2608&section_id=a,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2608a
1489,"La Jencia fault, southern section",124,2109b,"<15,000",2,<0.2,4,N,Northeast,,1,Well constrained,250,,1,2109,b,281,U.S. Geological Survey,15.03055405000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=b,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109b
1490,"La Jencia fault, southern section",324,2109b,"<15,000",2,<0.2,4,N,Northeast,,3,Inferred,250,,1,2109,b,297,U.S. Geological Survey,5.76935551000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=b,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109b
1491,Last Chance Range fault,244,1113,"<750,000",4,<0.2,4,N,West,,2,Moderately constrained,250,,1,1113,,3,U.S. Geological Survey,2.12843762000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1113&section_id=,24,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1113
1492,Unnamed faults near Opal Creek,124,748,"<15,000",2,<0.2,4,N,Northeast,,1,Well constrained,250,,1,748,,119,U.S. Geological Survey,3.87948255000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=748&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=748
1499,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,88,,2.91507525000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
1500,unnamed offshore fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,231,,2.05004683000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
1501,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,322,,4.09158118000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
1502,unnamed faults south of Mono Lake,0,454,"<130,000",3,Unknown,0,N,,,1,Well constrained,100,,1,454,,61,,25.60407015000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=454&section_id=,13,
1503,Unnamed fault east of Pisgah,0,,"<15,000",2,Unknown,0,,,,1,Well constrained,100,,4,,,2,,2.41891646000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,12,
1504,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,58,"Piedmont Geosciences, Inc.",5.44524160000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1493,"Kilauea Volcano, east rift zone",111,2608b,<150,1,>5,1,N,Various,,1,Well constrained,250,,1,2608,b,63,none,58.57227314000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2608&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2608b
1494,Leckie fault (Class B),264,775,Class B,6,<0.2,4,N,Southwest,,2,Moderately constrained,250,,1,775,,149,U.S. Geological Survey,23.22524691000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=775,26,
1495,unnamed faults south and east of Truckee,0,214,"<130,000",3,Unknown,0,,,,3,Inferred,100,,4,214,,23,,3.11500315000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=214&section_id=,33,
1496,unnamed faults south and east of Truckee,0,214,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,214,,335,,15.03403106000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=214&section_id=,13,
1497,unnamed  faults south of Mono Lake,0,454,"<130,000",3,Unknown,0,N,,,3,Inferred,100,,1,454,,20,,0.69991304000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=454&section_id=,33,
1498,unnamed faults south side Owens Lake,154,469,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,469,,19,,24.66559693000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=469&section_id=,15,
4101,Unnamed faults of Pahute Mesa,154,1092,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1092,,299,U.S. Geological Survey,90.42777064000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1092&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1092
1510,Kings Canyon fault zone,223,1654,"<15,000",2,0.2-1,3,N,Unspecified,,2,Moderately constrained,250,,1,1654,,46,"Piedmont Geosciences, Inc.",7.19679322000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1654&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1654
1511,Kissick fault,354,647,"<1,600,000",5,<0.2,4,N,Southwest,,3,Inferred,250,,1,647,,149,U.S. Geological Survey,20.31463404000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=647&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=647
1512,"Klamath graben fault system, East Klamath Lake section",154,843b,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,100,,1,843,b,160,U.S. Geological Survey,35.20289819000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=843&section_id=b,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=843b
1513,Lee Dam faults,154,973,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,973,,205,Arizona Geological Survey,11.38911430000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=973&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=973
1514,Lee Dam faults,154,973,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,973,,16,Arizona Geological Survey,4.46439073000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=973&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=973
1515,Lee Dam faults,154,973,"<1,600,000",5,<0.2,4,N,West,,1,Well constrained,250,,1,973,,162,Arizona Geological Survey,4.61234372000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=973&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=973
1516,Lee Dam faults,154,973,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,973,,12,Arizona Geological Survey,1.49915332000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=973&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=973
1517,San Francisco Mountains (west side) fault,154,2486,"<1,600,000",5,<0.2,4,N,Northwest,,1,Well constrained,250,,1,2486,,242,Utah Geological Survey,4.15858177000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2486&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2486
1808,"Morgan fault, northern section",154,2353a,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2353,a,150,Utah Geological Survey,6.95623092000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2353&section_id=a,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2353a
1506,"Kilauea Volcano, southwest rift zone",111,2608c,<150,1,>5,1,N,Various,,1,Well constrained,250,,1,2608,c,30,none,57.33388830000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2608&section_id=c,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2608c
1507,Fish Springs fault,124,2417,"<15,000",2,<0.2,4,N,Southwest,,1,Well constrained,250,,1,2417,,208,Utah Geological Survey,0.66734607000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2417&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2417
1508,Kings Canyon fault zone,123,1654,"<15,000",2,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1654,,43,"Piedmont Geosciences, Inc.",47.40057893000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1654&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1654
1509,Kings Canyon fault zone,153,1654,"<1,600,000",5,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1654,,16,"Piedmont Geosciences, Inc.",6.71658406000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1654&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1654
1518,"Klamath graben fault system, South Klamath Lake section",123,843c,"<15,000",2,0.2-1,3,N,Southwest,,1,Well constrained,100,,1,843,c,336,U.S. Geological Survey,101.70774019000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=843&section_id=c,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=843c
1519,"Klamath graben fault system, South Klamath Lake section",124,843c,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,100,,1,843,c,171,U.S. Geological Survey,11.86571182000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=843&section_id=c,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=843c
1520,"Klamath graben fault system, South Klamath Lake section",144,843c,"<750,000",4,<0.2,4,N,East,,1,Well constrained,100,,1,843,c,157,U.S. Geological Survey,10.54592107000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=843&section_id=c,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=843c
1521,"Klamath graben fault system, South Klamath Lake section",154,843c,"<1,600,000",5,<0.2,4,N,Northeast,,1,Well constrained,100,,1,843,c,16,U.S. Geological Survey,60.17698676000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=843&section_id=c,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=843c
1522,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,74,"Piedmont Geosciences, Inc.",0.58450454000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1523,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,199,"Piedmont Geosciences, Inc.",0.48460490000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1524,"Lemhi fault, Ellis section",234,602a,"<130,000",3,<0.2,4,N,Southwest,,2,Moderately constrained,100,,1,602,a,296,U.S. Geological Survey,19.60617632000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=602&section_id=a,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=602a
1525,"Kohala Volcano, Kohala headwall section (Class B)",164,2600d,Class B,6,<0.2,4,N,Northeast,,1,Well constrained,250,,1,2600,d,116,none,23.66898701000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2600d,16,
1542,"La Jencia fault, northern section",334,2109a,"<130,000",3,<0.2,4,N,East,,3,Inferred,250,,1,2109,a,32,U.S. Geological Survey,2.52422571000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=a,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109a
1543,Preston fault,134,1389,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1389,,20,"Piedmont Geosciences, Inc.",3.42958132000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1389&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1389
1607,"Lo'ihi seamount, north rift zone",321,2611b,"<15,000",2,>5,1,,Various,,3,Inferred,250,,4,2611,b,197,none,9.56182968000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2611&section_id=b,32,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2611b
1526,"Kohala Volcano, southeast volcanic lineament (Class B)",364,2600b,Class B,6,<0.2,4,N,Northeast,,3,Inferred,250,,1,2600,b,302,none,32.42279385000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2600b,36,
1527,Littlefield Mesa faults,144,1008,"<750,000",4,<0.2,4,N,Southwest,,1,Well constrained,250,,1,1008,,10,Arizona Geological Survey,22.72374363000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1008&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1008
1528,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Southeast,,1,Well constrained,250,,1,1687,b,18,"Piedmont Geosciences, Inc.",0.48790754000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1529,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Southeast,,1,Well constrained,24,,1,1687,b,32,"Piedmont Geosciences, Inc.",2.05238885000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1530,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,57,"Piedmont Geosciences, Inc.",0.44153994000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1531,"Dixie Valley fault zone, ""1954"" section",113,1687b,<150,1,0.2-1,3,N,Unspecified,,1,Well constrained,250,,1,1687,b,57,"Piedmont Geosciences, Inc.",0.39889911000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1687&section_id=b,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1687b
1532,White River Valley fault zone,134,1398,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,24,,1,1398,,167,"Piedmont Geosciences, Inc.",3.76374424000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1398&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1398
1533,La Bajada fault,154,2032,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,100,,1,2032,,345,U.S. Geological Survey,36.54689383000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2032&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2032
1544,La Pine graben faults,134,838,"<130,000",3,<0.2,4,N,East,,1,Well constrained,100,,1,838,,5,U.S. Geological Survey,23.50485413000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1545,Limestone Hills fault,254,1429,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,250,,1,1429,,356,"Piedmont Geosciences, Inc.",15.93801020000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1429&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1429
1546,"Owens Valley fault zone, 1872 rupture section (Lone Pine fault)",312,51b,<150,1,1-5,2,RL,,,3,Inferred,100,N,3,51,b,6,California Geological Survey,0.14367146000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=51&section_id=b,31,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=51b
1961,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,22,,2.86411086000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
1534,Kumiva Valley fault zone,154,1619,"<1,600,000",5,<0.2,4,N,Southeast,,1,Well constrained,250,,1,1619,,1,"Piedmont Geosciences, Inc.",57.61849508000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1619&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1619
1535,Kumiva Valley fault zone,224,1619,"<15,000",2,<0.2,4,N,Southeast,,2,Moderately constrained,250,,1,1619,,183,"Piedmont Geosciences, Inc.",1.04397528000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1619&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1619
1536,La Bajada fault,154,2032,"<1,600,000",5,<0.2,4,N,Northwest,,3,Inferred,250,,1,2032,,211,U.S. Geological Survey,6.76612774000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2032&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2032
1537,La Bajada fault,154,2032,"<1,600,000",5,<0.2,4,N,West,,2,Moderately constrained,100,,1,2032,,343,U.S. Geological Survey,28.66896907000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2032&section_id=,25,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2032
1538,Stansbury fault zone,124,2395,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,2395,,141,Utah Geological Survey,0.36920932000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2395&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2395
1539,La Canada del Amagre fault zone,154,2005,"<1,600,000",5,<0.2,4,N,East,,3,Inferred,250,,1,2005,,16,"William Lettis & Associates, Inc.",58.14977387000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2005&section_id=,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2005
1540,"La Jencia fault, northern section",134,2109a,"<130,000",3,<0.2,4,N,East,,1,Well constrained,250,,1,2109,a,358,U.S. Geological Survey,5.02857216000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=a,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109a
1541,"La Jencia fault, northern section",134,2109a,"<130,000",3,<0.2,4,N,East,,1,Well constrained,250,,1,2109,a,9,U.S. Geological Survey,14.90644621000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2109&section_id=a,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2109a
1547,La Pine graben faults,134,838,"<130,000",3,<0.2,4,N,Northwest,,1,Well constrained,100,,1,838,,44,U.S. Geological Survey,20.93819721000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1548,La Pine graben faults,134,838,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,100,,1,838,,10,U.S. Geological Survey,22.28295221000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1549,La Pine graben faults,144,838,"<750,000",4,<0.2,4,N,Unspecified,,1,Well constrained,100,,1,838,,61,U.S. Geological Survey,9.29896995000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,14,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1550,La Pine graben faults,154,838,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,100,,1,838,,183,U.S. Geological Survey,1.39660952000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1551,La Pine graben faults,344,838,"<750,000",4,<0.2,4,N,Northwest,,3,Inferred,100,,1,838,,230,U.S. Geological Survey,49.81041371000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,34,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
1552,La Pine graben faults,344,838,"<750,000",4,<0.2,4,N,Southeast,,3,Inferred,100,,1,838,,345,U.S. Geological Survey,79.96475194000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=838&section_id=,34,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=838
